time_s,lat,lon,alt_m,pressure_hpa,temp_c,humidity_pct,thermal_c,checksum,status,packet
6740.0,35.512091,10.940587,5374.8,535.7,-19.9,7.5,28.2,5414,D,"TUN,35.5121,10.9406,5374,535.7,-19.9,7.5,28.2,5414,D"
6750.0,35.512379,10.942778,5301.4,540.4,-19.5,7.7,27.7,5414,D,"TUN,35.5124,10.9428,5301,540.4,-19.5,7.7,27.7,5414,D"
6760.0,35.512584,10.944826,5228.4,545.1,-19.0,7.9,27.7,5418,D,"TUN,35.5126,10.9448,5228,545.1,-19.0,7.9,27.7,5418,D"
6770.0,35.51279,10.946734,5155.7,549.8,-18.5,8.1,28.1,5424,D,"TUN,35.5128,10.9467,5155,549.8,-18.5,8.1,28.1,5424,D"
6780.0,35.513012,10.948936,5083.5,554.6,-18.0,8.3,28.2,5433,D,"TUN,35.5130,10.9489,5083,554.6,-18.0,8.3,28.2,5433,D"
6790.0,35.513285,10.950863,5011.6,559.3,-17.6,8.5,28.1,5434,D,"TUN,35.5133,10.9509,5011,559.3,-17.6,8.5,28.1,5434,D"
6800.0,35.51353,10.952762,4940.1,564.1,-17.1,8.7,27.8,5437,D,"TUN,35.5135,10.9528,4940,564.1,-17.1,8.7,27.8,5437,D"
6810.0,35.513674,10.954648,4868.9,568.9,-16.6,8.9,28.2,5444,D,"TUN,35.5137,10.9546,4868,568.9,-16.6,8.9,28.2,5444,D"
6820.0,35.513807,10.956375,4798.1,573.6,-16.2,9.1,27.8,5442,D,"TUN,35.5138,10.9564,4798,573.6,-16.2,9.1,27.8,5442,D"
6830.0,35.513983,10.958195,4727.7,578.5,-15.7,9.3,27.8,5446,D,"TUN,35.5140,10.9582,4727,578.5,-15.7,9.3,27.8,5446,D"
6840.0,35.514076,10.959925,4657.6,583.3,-15.3,9.5,27.7,5448,D,"TUN,35.5141,10.9599,4657,583.3,-15.3,9.5,27.7,5448,D"
6850.0,35.514205,10.961838,4587.9,588.1,-14.8,9.8,28.4,5462,D,"TUN,35.5142,10.9618,4587,588.1,-14.8,9.8,28.4,5462,D"
6860.0,35.514323,10.963473,4518.5,593.0,-14.4,10.0,28.2,5463,D,"TUN,35.5143,10.9635,4518,593.0,-14.4,10.0,28.2,5463,D"
6870.0,35.51463,10.965213,4449.4,597.9,-13.9,10.2,28.2,5471,D,"TUN,35.5146,10.9652,4449,597.9,-13.9,10.2,28.2,5471,D"
6880.0,35.514781,10.966916,4380.7,602.8,-13.5,10.4,28.4,5477,D,"TUN,35.5148,10.9669,4380,602.8,-13.5,10.4,28.4,5477,D"
6890.0,35.514944,10.968636,4312.4,607.7,-13.0,10.7,28.8,5489,D,"TUN,35.5149,10.9686,4312,607.7,-13.0,10.7,28.8,5489,D"
6900.0,35.515007,10.970313,4244.3,612.6,-12.6,10.9,27.5,5481,D,"TUN,35.5150,10.9703,4244,612.6,-12.6,10.9,27.5,5481,D"
6910.0,35.515384,10.971974,4176.6,617.5,-12.1,11.2,27.8,5492,D,"TUN,35.5154,10.9720,4176,617.5,-12.1,11.2,27.8,5492,D"
6920.0,35.515547,10.973531,4109.2,622.5,-11.7,11.4,27.8,5499,D,"TUN,35.5155,10.9735,4109,622.5,-11.7,11.4,27.8,5499,D"
6930.0,35.515678,10.974951,4042.2,627.4,-11.3,11.7,27.7,5502,D,"TUN,35.5157,10.9750,4042,627.4,-11.3,11.7,27.7,5502,D"
6940.0,35.515906,10.976558,3975.4,632.4,-10.8,12.0,27.7,5512,D,"TUN,35.5159,10.9766,3975,632.4,-10.8,12.0,27.7,5512,D"
6950.0,35.516107,10.97807,3909.0,637.4,-10.4,12.2,27.9,5521,D,"TUN,35.5161,10.9781,3909,637.4,-10.4,12.2,27.9,5521,D"
6960.0,35.516147,10.979497,3842.9,642.4,-10.0,12.5,27.6,5522,D,"TUN,35.5161,10.9795,3842,642.4,-10.0,12.5,27.6,5522,D"
6970.0,35.516245,10.980901,3777.1,647.5,-9.6,12.8,28.1,5536,D,"TUN,35.5162,10.9809,3777,647.5,-9.6,12.8,28.1,5536,D"
6980.0,35.516256,10.982188,3711.6,652.5,-9.1,13.1,28.0,5539,D,"TUN,35.5163,10.9822,3711,652.5,-9.1,13.1,28.0,5539,D"
6990.0,35.51639,10.983611,3646.5,657.6,-8.7,13.3,28.1,5548,D,"TUN,35.5164,10.9836,3646,657.6,-8.7,13.3,28.1,5548,D"
7000.0,35.516592,10.98499,3581.6,662.7,-8.3,13.6,28.2,5557,D,"TUN,35.5166,10.9850,3581,662.7,-8.3,13.6,28.2,5557,D"
7010.0,35.516729,10.986392,3517.0,667.8,-7.9,13.9,28.2,5567,D,"TUN,35.5167,10.9864,3517,667.8,-7.9,13.9,28.2,5567,D"
7020.0,35.516861,10.987673,3452.7,672.9,-7.4,14.2,27.9,5572,D,"TUN,35.5169,10.9877,3452,672.9,-7.4,14.2,27.9,5572,D"
7030.0,35.516924,10.98891,3388.7,678.0,-7.0,14.5,28.6,5587,D,"TUN,35.5169,10.9889,3388,678.0,-7.0,14.5,28.6,5587,D"
7040.0,35.516988,10.990172,3325.0,683.1,-6.6,14.9,28.1,5590,D,"TUN,35.5170,10.9902,3325,683.1,-6.6,14.9,28.1,5590,D"
7050.0,35.517056,10.99139,3261.6,688.3,-6.2,15.2,27.4,5591,D,"TUN,35.5171,10.9914,3261,688.3,-6.2,15.2,27.4,5591,D"
7060.0,35.517033,10.992557,3198.5,693.5,-5.8,15.5,27.7,5602,D,"TUN,35.5170,10.9926,3198,693.5,-5.8,15.5,27.7,5602,D"
7070.0,35.517055,10.99363,3135.7,698.6,-5.4,15.8,27.5,5606,D,"TUN,35.5171,10.9936,3135,698.6,-5.4,15.8,27.5,5606,D"
7080.0,35.517187,10.994834,3073.1,703.8,-5.0,16.2,28.0,5622,D,"TUN,35.5172,10.9948,3073,703.8,-5.0,16.2,28.0,5622,D"
7090.0,35.517223,10.996067,3010.9,709.0,-4.6,16.5,28.0,5631,D,"TUN,35.5172,10.9961,3010,709.0,-4.6,16.5,28.0,5631,D"
7100.0,35.517301,10.99721,2948.9,714.3,-4.2,16.8,28.1,5643,D,"TUN,35.5173,10.9972,2948,714.3,-4.2,16.8,28.1,5643,D"
7110.0,35.517382,10.998273,2887.1,719.5,-3.8,17.2,28.2,5653,D,"TUN,35.5174,10.9983,2887,719.5,-3.8,17.2,28.2,5653,D"
7120.0,35.517387,10.99936,2825.7,724.8,-3.4,17.5,28.2,5662,D,"TUN,35.5174,10.9994,2825,724.8,-3.4,17.5,28.2,5662,D"
7130.0,35.517495,11.000414,2764.5,730.1,-3.0,17.9,28.3,5675,D,"TUN,35.5175,11.0004,2764,730.1,-3.0,17.9,28.3,5675,D"
7140.0,35.517518,11.001496,2703.6,735.4,-2.6,18.3,28.4,5687,D,"TUN,35.5175,11.0015,2703,735.4,-2.6,18.3,28.4,5687,D"
7150.0,35.517546,11.002555,2642.9,740.7,-2.2,18.6,28.5,5698,D,"TUN,35.5175,11.0026,2642,740.7,-2.2,18.6,28.5,5698,D"
7160.0,35.517642,11.003547,2582.6,746.0,-1.8,19.0,28.6,5711,D,"TUN,35.5176,11.0035,2582,746.0,-1.8,19.0,28.6,5711,D"
7170.0,35.51776,11.004492,2522.4,751.3,-1.4,19.4,28.6,5722,D,"TUN,35.5178,11.0045,2522,751.3,-1.4,19.4,28.6,5722,D"
7180.0,35.517815,11.005488,2462.6,756.7,-1.0,19.8,28.7,5736,D,"TUN,35.5178,11.0055,2462,756.7,-1.0,19.8,28.7,5736,D"
7190.0,35.517981,11.006417,2402.9,762.0,-0.6,20.2,28.8,5749,D,"TUN,35.5180,11.0064,2402,762.0,-0.6,20.2,28.8,5749,D"
7200.0,35.517981,11.007317,2343.6,767.4,-0.2,20.6,28.9,5762,D,"TUN,35.5180,11.0073,2343,767.4,-0.2,20.6,28.9,5762,D"
7210.0,35.518008,11.008232,2284.5,772.8,0.2,21.0,29.0,5776,D,"TUN,35.5180,11.0082,2284,772.8,0.2,21.0,29.0,5776,D"
7220.0,35.517993,11.009101,2225.6,778.2,0.5,21.4,29.0,5786,D,"TUN,35.5180,11.0091,2225,778.2,0.5,21.4,29.0,5786,D"
7230.0,35.51802,11.010014,2167.0,783.7,0.9,21.9,29.1,5803,D,"TUN,35.5180,11.0100,2167,783.7,0.9,21.9,29.1,5803,D"
7240.0,35.517994,11.011027,2108.6,789.1,1.3,22.3,29.2,5816,D,"TUN,35.5180,11.0110,2108,789.1,1.3,22.3,29.2,5816,D"
7250.0,35.518049,11.011906,2050.5,794.6,1.7,22.7,29.3,5832,D,"TUN,35.5180,11.0119,2050,794.6,1.7,22.7,29.3,5832,D"
7260.0,35.518061,11.012774,1992.6,800.0,2.0,23.2,29.3,5844,D,"TUN,35.5181,11.0128,1992,800.0,2.0,23.2,29.3,5844,D"
7270.0,35.518104,11.013637,1935.0,805.5,2.4,23.6,29.4,5861,D,"TUN,35.5181,11.0136,1935,805.5,2.4,23.6,29.4,5861,D"
7280.0,35.518137,11.014556,1877.5,811.0,2.8,24.1,29.5,5877,D,"TUN,35.5181,11.0146,1877,811.0,2.8,24.1,29.5,5877,D"
7290.0,35.518161,11.015497,1820.4,816.5,3.2,24.5,29.6,5893,D,"TUN,35.5182,11.0155,1820,816.5,3.2,24.5,29.6,5893,D"
7300.0,35.518172,11.016403,1763.4,822.1,3.5,25.0,29.6,5910,D,"TUN,35.5182,11.0164,1763,822.1,3.5,25.0,29.6,5910,D"
7310.0,35.51822,11.017259,1706.7,827.6,3.9,25.5,29.7,5927,D,"TUN,35.5182,11.0173,1706,827.6,3.9,25.5,29.7,5927,D"
7320.0,35.518223,11.018031,1650.2,833.2,4.3,26.0,29.8,5945,D,"TUN,35.5182,11.0180,1650,833.2,4.3,26.0,29.8,5945,D"
7330.0,35.518239,11.018865,1594.0,838.8,4.6,26.5,29.9,5962,D,"TUN,35.5182,11.0189,1594,838.8,4.6,26.5,29.9,5962,D"
7340.0,35.518295,11.019593,1537.9,844.4,5.0,27.0,29.9,5977,D,"TUN,35.5183,11.0196,1537,844.4,5.0,27.0,29.9,5977,D"
7350.0,35.518361,11.020303,1482.1,850.0,5.4,27.5,30.0,5997,D,"TUN,35.5184,11.0203,1482,850.0,5.4,27.5,30.0,5997,D"
7360.0,35.518336,11.021064,1426.6,855.6,5.7,28.0,30.1,6013,D,"TUN,35.5183,11.0211,1426,855.6,5.7,28.0,30.1,6013,D"
7370.0,35.518417,11.021801,1371.2,861.2,6.1,28.5,30.2,6033,D,"TUN,35.5184,11.0218,1371,861.2,6.1,28.5,30.2,6033,D"
7380.0,35.51843,11.022527,1316.0,866.9,6.4,29.0,30.2,6050,D,"TUN,35.5184,11.0225,1316,866.9,6.4,29.0,30.2,6050,D"
7390.0,35.518487,11.02332,1261.1,872.5,6.8,29.6,30.3,6070,D,"TUN,35.5185,11.0233,1261,872.5,6.8,29.6,30.3,6070,D"
7400.0,35.518442,11.024013,1206.4,878.2,7.2,30.1,30.4,6089,D,"TUN,35.5184,11.0240,1206,878.2,7.2,30.1,30.4,6089,D"
7410.0,35.518429,11.024725,1151.9,883.9,7.5,30.7,30.5,6108,D,"TUN,35.5184,11.0247,1151,883.9,7.5,30.7,30.5,6108,D"
7420.0,35.518421,11.025413,1097.6,889.6,7.9,31.2,30.5,6127,D,"TUN,35.5184,11.0254,1097,889.6,7.9,31.2,30.5,6127,D"
7430.0,35.518446,11.026111,1043.5,895.3,8.2,31.8,30.6,6147,D,"TUN,35.5184,11.0261,1043,895.3,8.2,31.8,30.6,6147,D"
7440.0,35.518486,11.026799,989.7,901.1,8.6,32.4,30.7,6168,D,"TUN,35.5185,11.0268,989,901.1,8.6,32.4,30.7,6168,D"
7450.0,35.518478,11.027458,936.0,906.8,8.9,32.9,30.8,6188,D,"TUN,35.5185,11.0275,936,906.8,8.9,32.9,30.8,6188,D"
7460.0,35.518474,11.028076,882.6,912.6,9.3,33.5,30.8,6208,D,"TUN,35.5185,11.0281,882,912.6,9.3,33.5,30.8,6208,D"
7470.0,35.518494,11.028681,829.3,918.4,9.6,34.1,30.9,6229,D,"TUN,35.5185,11.0287,829,918.4,9.6,34.1,30.9,6229,D"
7480.0,35.518513,11.029283,776.2,924.2,10.0,34.7,31.0,6252,D,"TUN,35.5185,11.0293,776,924.2,10.0,34.7,31.0,6252,D"
7490.0,35.518531,11.029894,723.4,930.0,10.3,35.4,31.0,6273,D,"TUN,35.5185,11.0299,723,930.0,10.3,35.4,31.0,6273,D"
7500.0,35.518547,11.030505,670.7,935.8,10.6,36.0,31.1,6295,D,"TUN,35.5185,11.0305,670,935.8,10.6,36.0,31.1,6295,D"
7510.0,35.518547,11.031067,618.3,941.6,11.0,36.6,31.2,6317,D,"TUN,35.5185,11.0311,618,941.6,11.0,36.6,31.2,6317,D"
7520.0,35.51852,11.031671,566.0,947.5,11.3,37.3,31.2,6340,D,"TUN,35.5185,11.0317,566,947.5,11.3,37.3,31.2,6340,D"
7530.0,35.518489,11.032219,514.0,953.3,11.7,37.9,31.3,6362,D,"TUN,35.5185,11.0322,514,953.3,11.7,37.9,31.3,6362,D"
7540.0,35.518471,11.032706,462.1,959.2,12.0,38.6,31.4,6385,D,"TUN,35.5185,11.0327,462,959.2,12.0,38.6,31.4,6385,D"
7550.0,35.518444,11.03329,410.4,965.1,12.3,39.2,31.5,6407,D,"TUN,35.5184,11.0333,410,965.1,12.3,39.2,31.5,6407,D"
7560.0,35.518408,11.033812,358.9,971.0,12.7,39.9,31.5,6431,D,"TUN,35.5184,11.0338,358,971.0,12.7,39.9,31.5,6431,D"
7570.0,35.518427,11.034344,307.6,977.0,13.0,40.6,31.6,6456,D,"TUN,35.5184,11.0343,307,977.0,13.0,40.6,31.6,6456,D"
7580.0,35.518399,11.034799,256.5,982.9,13.3,41.3,31.7,6478,D,"TUN,35.5184,11.0348,256,982.9,13.3,41.3,31.7,6478,D"
7590.0,35.518346,11.035265,205.6,988.8,13.7,42.0,31.7,6502,D,"TUN,35.5183,11.0353,205,988.8,13.7,42.0,31.7,6502,D"
7600.0,35.518356,11.035733,154.9,994.8,14.0,42.7,31.8,6527,D,"TUN,35.5184,11.0357,154,994.8,14.0,42.7,31.8,6527,D"
7610.0,35.51838,11.036168,104.3,1000.8,14.3,43.5,31.9,6553,D,"TUN,35.5184,11.0362,104,1000.8,14.3,43.5,31.9,6553,D"
7620.0,35.518353,11.036615,53.9,1006.8,14.6,44.2,31.9,6577,L,"TUN,35.5184,11.0366,53,1006.8,14.6,44.2,31.9,6577,L"
7630.0,35.518303,11.037044,3.7,1012.8,15.0,44.9,32.0,6603,L,"TUN,35.5183,11.0370,3,1012.8,15.0,44.9,32.0,6603,L"
7640.0,35.518273,11.037511,0.0,1013.2,15.0,45.0,32.0,6609,L,"TUN,35.5183,11.0375,0,1013.2,15.0,45.0,32.0,6609,L"
